"Dates" "PFallassets" "PFoptassets"
"410" "2012-10-25" 1.04482200429288 1.11232206196538
"411" "2012-10-26" 1.04489896823591 1.10948371163583
"412" "2012-10-29" 1.04129176690618 1.10033647472945
"413" "2012-10-30" 1.04737333429863 1.10349757655192
"414" "2012-10-31" 1.04615054760157 1.10903971779327
"415" "2012-11-01" 1.05967684614288 1.11095982504148
"416" "2012-11-02" 1.06438242422122 1.12231971499792
"417" "2012-11-05" 1.05854358692717 1.12651921473567
"418" "2012-11-06" 1.06380359226331 1.1310004756112
"419" "2012-11-07" 1.05348878086883 1.11878912335572
"420" "2012-11-08" 1.0498373529516 1.10978735574316
"421" "2012-11-09" 1.04677012527261 1.10525114664329
"422" "2012-11-12" 1.04425445191348 1.09692776287885
"423" "2012-11-13" 1.04562982149076 1.09921040827091
"424" "2012-11-14" 1.03921846583359 1.09143913044867
"425" "2012-11-15" 1.02855462717317 1.07278520879736
"426" "2012-11-16" 1.02099650240972 1.06780053680544
"427" "2012-11-19" 1.03835178603776 1.08481581326959
"428" "2012-11-20" 1.04368500025491 1.08693359738135
"429" "2012-11-21" 1.0450355277784 1.08623537762461
"430" "2012-11-22" 1.0524086060226 1.09808278412288
"431" "2012-11-23" 1.05761674001162 1.09940965068245
"432" "2012-11-26" 1.05301403903614 1.100323971151
"433" "2012-11-27" 1.05716392958262 1.10057629798024
"434" "2012-11-28" 1.05723306084435 1.0995225715611
"435" "2012-11-29" 1.06876701235478 1.11195037064581
"436" "2012-11-30" 1.06821838538006 1.10655089842767
"437" "2012-12-03" 1.06932307482665 1.11184327875739
"438" "2012-12-04" 1.06898426465194 1.0937320776104
"439" "2012-12-05" 1.07314145692983 1.09585212913296
"440" "2012-12-06" 1.0813273569464 1.09893270185978
"441" "2012-12-07" 1.08325671834451 1.10009973880572
"442" "2012-12-10" 1.08308849273148 1.09997930137337
"443" "2012-12-11" 1.08646993202542 1.0981193074081
"444" "2012-12-12" 1.0868084406073 1.09861113397325
"445" "2012-12-13" 1.08274180562784 1.09547600321163
"446" "2012-12-14" 1.08361844388565 1.09245020156046
"447" "2012-12-17" 1.0825600418098 1.09050163051417
"448" "2012-12-18" 1.08922730720824 1.09839064020855
"449" "2012-12-19" 1.0961456014644 1.10217767269974
"450" "2012-12-20" 1.097756024457 1.10403594248449
"451" "2012-12-21" 1.09320236326637 1.10154107139595
"452" "2012-12-24" 1.09137457396927 1.09852140999841
"453" "2012-12-25" 1.09137681441826 1.09852140999841
"454" "2012-12-26" 1.09074241763453 1.09784564035496
"455" "2012-12-27" 1.09171962369054 1.09882988436113
"456" "2012-12-28" 1.08644882438851 1.09368657859144
"457" "2012-12-31" 1.09052334430074 1.0971422715306
"458" "2013-01-01" 1.09052562465929 1.0971422715306
"459" "2013-01-02" 1.1116776473818 1.11295323625514
"460" "2013-01-03" 1.11739609570165 1.12632786486965
"461" "2013-01-04" 1.11932243333402 1.13013599995899
"462" "2013-01-07" 1.11639435381742 1.13215752992339
"463" "2013-01-08" 1.1141280045596 1.13135228121375
"464" "2013-01-09" 1.12024827783807 1.1359622550168
"465" "2013-01-10" 1.11717541969348 1.12947187488211
"466" "2013-01-11" 1.11482710219051 1.11963671501548
"467" "2013-01-14" 1.1099807711895 1.11356672681781
"468" "2013-01-15" 1.10948588774809 1.11002968146519
"469" "2013-01-16" 1.11029878021026 1.11000717627269
"470" "2013-01-17" 1.11670200972463 1.11222666240944
"471" "2013-01-18" 1.11779868782725 1.10987498812086
"472" "2013-01-21" 1.12006431649276 1.10911286501952
"473" "2013-01-22" 1.12073749782035 1.1119727543243
"474" "2013-01-23" 1.12121826818563 1.11032692185237
"475" "2013-01-24" 1.12244613016777 1.11564430170568
"476" "2013-01-25" 1.12592203419045 1.12189421464939
"477" "2013-01-28" 1.12312847108797 1.12085731910612
"478" "2013-01-29" 1.12267684051366 1.11908847020395
"479" "2013-01-30" 1.11743497990204 1.11790126833014
"480" "2013-01-31" 1.11336093098459 1.1095132721869
"481" "2013-02-01" 1.12130633417413 1.12331944853632
"482" "2013-02-04" 1.10970215156145 1.11523193286562
"483" "2013-02-05" 1.11443343744709 1.11536586901086
"484" "2013-02-06" 1.1147821762762 1.10728978176239
"485" "2013-02-07" 1.11713916112131 1.10708736531249
"486" "2013-02-08" 1.12905475631643 1.11830539711402
"487" "2013-02-11" 1.12213230927066 1.11511112103587
"488" "2013-02-12" 1.12795214183002 1.13185945516828
"489" "2013-02-13" 1.13663009983382 1.13294961821191
"490" "2013-02-14" 1.13519287457279 1.13627142620706
"491" "2013-02-15" 1.13708937923111 1.13475339715223
"492" "2013-02-18" 1.13331971770057 1.12921573303115
"493" "2013-02-19" 1.14640034631879 1.13979213861761
"494" "2013-02-20" 1.14507139282882 1.13845475068529
"495" "2013-02-21" 1.13165581394649 1.12816255466342
"496" "2013-02-22" 1.14427760383164 1.13861353633726
"497" "2013-02-25" 1.13968588195047 1.14037090801909
"498" "2013-02-26" 1.13057203123433 1.13335752648119
"499" "2013-02-27" 1.13904801749877 1.14075184894669
"500" "2013-02-28" 1.14977354350951 1.15186505465794
"501" "2013-03-01" 1.14787353457684 1.14926358479886
"502" "2013-03-04" 1.14645231867495 1.15216648369367
"503" "2013-03-05" 1.16478861726532 1.16612461856251
"504" "2013-03-06" 1.16346646380022 1.16564837220694
"505" "2013-03-07" 1.16258056898 1.15972849039626
"506" "2013-03-08" 1.16831042930901 1.1616272092343
